,location,size,total_sqft,bath,price
8638,other,1,416.0,1.0,18.5
8639,other,2,1260.0,2.0,45.0
8640,other,1,834.0,1.0,60.0
8641,other,3,1125.0,4.0,70.0
8642,other,6,2160.0,5.0,250.0
8643,other,3,1375.0,3.0,70.0
8644,other,6,3600.0,4.0,160.0
8645,other,2,1160.0,2.0,52.2
8646,other,3,1220.0,2.0,35.23
8647,other,3,1641.0,3.0,66.0
8648,other,2,1630.0,2.0,200.0
8649,other,3,2072.0,3.0,108.0
8650,other,3,1200.0,2.0,70.0
8651,other,3,1350.0,3.0,77.0
8652,other,4,4046.0,4.0,445.0
8653,other,3,1180.0,2.0,78.34
8654,other,2,1355.0,2.0,115.0
8655,other,1,600.0,1.0,50.0
8656,other,2,600.0,2.0,55.0
8657,other,3,2300.0,3.0,120.0
8658,other,2,1240.0,2.0,60.0
8659,other,3,1750.0,3.0,120.0
8660,other,2,1230.0,2.0,43.48
8661,other,3,1570.0,3.0,62.0
8662,other,3,1325.0,3.0,57.0
8663,other,2,1202.0,2.0,48.0
8664,other,2,1200.0,2.0,62.5
8665,other,1,425.0,1.0,20.03
8666,other,1,600.0,1.0,60.0
8667,other,4,4300.0,5.0,550.0
8668,other,3,1750.0,3.0,85.0
8669,other,2,775.0,2.0,55.0
8670,other,2,1105.0,2.0,58.0
8671,other,3,1602.0,2.0,75.0
8672,other,4,10961.0,4.0,80.0
8673,other,3,1780.0,3.0,84.83
8674,other,4,1200.0,3.0,95.0
8675,other,3,1976.0,3.0,184.0
8676,other,3,1200.0,3.0,95.0
8677,other,2,823.0,2.0,28.0
8678,other,2,1180.0,2.0,69.0
8679,other,1,686.0,1.0,17.0
8680,other,4,1500.0,4.0,180.0
8681,other,3,2400.0,2.0,80.0
8682,other,2,1282.0,2.0,87.0
8683,other,3,1611.0,2.0,64.44
8684,other,3,1500.0,2.0,95.0
8685,other,2,1300.0,1.0,115.0
8686,other,1,530.0,1.0,20.0
8687,other,2,1350.0,2.0,80.0
8688,other,2,900.0,2.0,27.0
8689,other,8,2400.0,6.0,125.0
8690,other,2,1225.0,2.0,53.0
8691,other,2,1141.0,2.0,62.0
8692,other,7,4100.0,7.0,140.0
8693,other,2,1175.0,2.0,48.27
8694,other,5,4200.0,5.0,225.0
8695,other,3,1800.0,3.0,90.0
8696,other,5,1600.0,4.0,125.0
8697,other,3,1563.0,3.0,52.0
8698,other,2,1405.0,2.0,70.0
8699,other,4,1200.0,4.0,135.0
8700,other,3,1500.0,3.0,115.0
8701,other,3,1824.0,3.0,125.0
8702,other,1,750.0,1.0,56.25
8703,other,2,1060.0,2.0,42.0
8704,other,3,1500.0,3.0,62.0
8705,other,2,1339.0,2.0,55.0
8706,other,2,1225.0,2.0,55.11
8707,other,2,1000.0,2.0,50.0
8708,other,4,6000.0,5.0,400.0
8709,other,3,2400.0,3.0,170.0
8710,other,2,1480.0,2.0,65.0
8711,other,3,1500.0,2.0,98.0
8712,other,3,3095.0,3.0,350.0
8713,other,2,910.0,2.0,30.5
8714,other,1,1200.0,1.0,28.0
8715,other,3,1500.0,3.0,100.0
8716,other,2,1133.0,2.0,55.0
8717,other,5,1560.0,5.0,145.0
8718,other,5,2900.0,5.0,90.0
8719,other,3,1560.0,3.0,188.0
8720,other,4,14000.0,3.0,800.0
8721,other,1,485.0,1.0,15.0
8722,other,3,1384.0,3.0,62.28
8723,other,3,1508.0,3.0,70.25
8724,other,4,2150.0,4.0,80.0
8725,other,3,1600.0,3.0,52.0
8726,other,3,1200.0,3.0,130.0
8727,other,2,1050.0,2.0,67.0
8728,other,3,1596.0,3.0,105.0
8729,other,3,1800.0,3.0,80.0
8730,other,2,1395.0,2.0,63.59
8731,other,3,1200.0,3.0,85.0
8732,other,2,1132.0,2.0,67.0
8733,other,2,1262.0,2.0,63.0
8734,other,3,1515.0,3.0,88.0
8735,other,3,1655.0,3.0,86.06
8736,other,3,1450.0,3.0,65.0
8737,other,2,1200.0,2.0,54.0
8738,other,4,4346.0,5.0,500.0
8739,other,2,1178.0,2.0,47.0
8740,other,4,3600.0,4.0,300.0
8741,other,4,3500.0,3.0,450.0
8742,other,2,1367.0,2.0,62.0
8743,other,3,1535.0,3.0,95.0
8744,other,2,930.0,2.0,45.0
8745,other,3,1650.0,2.0,80.0
8746,other,3,2197.0,4.0,280.0
8747,other,3,1240.0,2.0,46.0
8748,other,3,1450.0,2.0,85.0
8749,other,4,2000.0,3.0,166.0
8750,other,2,700.0,2.0,27.0
8751,other,2,1050.0,2.0,45.0
8752,other,3,1756.0,3.0,100.0
8753,other,3,1650.0,3.0,110.0
8754,other,2,1180.0,2.0,48.0
8755,other,3,1525.0,2.0,122.0
8756,other,3,1435.0,3.0,70.0
8757,other,3,1560.0,2.0,66.0
8758,other,2,1070.0,2.0,42.0
8759,other,4,2400.0,3.0,200.0
8760,other,2,1300.0,2.0,60.0
8761,other,3,1310.0,2.0,50.0
8762,other,3,1390.0,3.0,120.0
8763,other,4,1200.0,4.0,72.0
8764,other,2,1135.0,2.0,68.0
8765,other,2,900.0,2.0,55.0
8766,other,3,1378.0,2.0,42.33
8767,other,2,1210.0,2.0,62.0
8768,other,3,1464.0,3.0,56.0
8769,other,3,2500.0,3.0,250.0
8770,other,3,1600.0,3.0,80.0
8771,other,2,1100.0,2.0,50.0
8772,other,2,1269.72,2.0,68.0
8773,other,3,1168.0,3.0,70.0
8774,other,2,1552.0,2.0,51.0
8775,other,4,2100.0,4.0,155.0
8776,other,2,1300.0,2.0,65.0
8777,other,3,1515.0,3.0,93.93
8778,other,4,2400.0,5.0,85.0
8779,other,3,1616.0,3.0,75.0
8780,other,5,1800.0,6.0,44.5
8781,other,3,2000.0,3.0,210.0
8782,other,3,1760.0,3.0,176.0
8783,other,1,595.0,1.0,42.0
8784,other,2,1410.0,2.0,67.0
8785,other,2,1090.0,2.0,31.48
8786,other,2,1254.0,2.0,53.0
8787,other,7,2800.0,7.0,125.0
8788,other,2,1170.0,2.0,86.0
8789,other,4,2200.0,4.0,235.0
8790,other,2,1000.0,2.0,50.0
8791,other,2,920.0,2.0,35.0
8792,other,4,2400.0,3.0,142.0
8793,other,3,1464.0,3.0,56.0
8794,other,2,1280.0,2.0,40.0
8795,other,2,3817.0,2.0,124.0
8796,other,3,1650.0,3.0,175.0
8797,other,2,840.0,2.0,27.0
8798,other,3,1670.0,3.0,91.86
8799,other,2,1242.0,2.0,39.7
8800,other,3,1690.0,2.0,55.0
8801,other,3,1488.0,3.0,57.0
8802,other,3,1250.0,2.0,80.0
8803,other,3,1650.0,4.0,160.0
8804,other,2,800.0,2.0,50.0
8805,other,2,1260.0,2.0,58.0
8806,other,4,3675.0,4.0,367.0
8807,other,2,1200.0,2.0,150.0
8808,other,2,1250.0,2.0,65.0
8809,other,2,1225.0,2.0,48.0
8810,other,2,1350.0,2.0,80.0
8811,other,3,1614.0,3.0,110.0
8812,other,2,680.0,2.0,42.0
8813,other,2,2400.0,2.0,95.0
8814,other,2,955.0,2.0,53.55
8815,other,2,1115.0,2.0,56.87
8816,other,3,2479.13,3.0,215.0
8817,other,2,1100.0,2.0,106.0
8818,other,3,1690.0,3.0,75.0
8819,other,2,1068.0,2.0,40.05
8820,other,3,1925.0,3.0,120.0
8821,other,1,650.0,1.0,26.0
8822,other,3,1410.0,2.0,45.12
8823,other,3,2000.0,3.0,207.0
8824,other,2,1050.0,2.0,110.0
8825,other,3,1130.0,3.0,38.0
8826,other,2,900.0,2.0,45.0
8827,other,3,1550.0,2.0,70.0
8828,other,3,1358.0,3.0,50.0
8829,other,3,1936.0,2.0,54.21
8830,other,3,1685.0,2.0,110.0
8831,other,2,850.0,2.0,33.0
8832,other,1,500.0,1.0,20.0
8833,other,2,1146.0,2.0,38.5
8834,other,3,3155.0,4.0,370.0
8835,other,2,1265.0,2.0,70.0
8836,other,2,1012.0,2.0,59.0
8837,other,3,2045.0,4.0,154.0
8838,other,7,4400.0,9.0,120.0
8839,other,6,2400.0,4.0,280.0
8840,other,3,1158.0,2.0,85.0
8841,other,2,1210.0,2.0,60.0
8842,other,2,1100.0,2.0,55.0
8843,other,4,4750.0,5.0,600.0
8844,other,2,824.0,2.0,60.0
8845,other,3,1340.0,2.0,100.0
8846,other,3,1620.0,2.0,110.0
8847,other,3,1533.0,3.0,115.0
8848,other,3,1560.0,3.0,85.0
8849,other,3,1375.0,2.0,48.06
8850,other,1,750.0,1.0,25.0
8851,other,3,1375.0,2.0,85.0
8852,other,2,1095.0,2.0,40.0
8853,other,3,1440.0,2.0,60.33
8854,other,2,1200.0,2.0,49.5
8855,other,2,975.0,2.0,43.0
8856,other,2,900.0,2.0,42.0
8857,other,2,1010.0,2.0,46.0
8858,other,2,1140.0,2.0,76.0
8859,other,2,1198.0,2.0,84.0
8860,other,4,1470.0,4.0,34.5
8861,other,2,1370.0,2.0,75.0
8862,other,2,1316.0,2.0,55.5
8863,other,6,2400.0,7.0,110.0
8864,other,2,1200.0,2.0,125.0
8865,other,2,1200.0,2.0,50.0
8866,other,2,936.0,2.0,42.0
8867,other,1,1050.0,1.0,70.0
8868,other,3,1200.0,2.0,80.0
8869,other,3,1464.0,3.0,56.0
8870,other,2,1256.0,2.0,60.0
8871,other,2,830.0,2.0,34.0
8872,other,2,1520.0,2.0,62.0
8873,other,1,400.0,1.0,14.0
8874,other,5,1575.0,4.0,150.0
8875,other,4,4800.0,5.0,629.0
8876,other,2,1200.0,2.0,70.0
8877,other,3,1700.0,3.0,80.0
8878,other,5,6040.0,4.0,170.0
8879,other,2,1311.0,2.0,48.0
8880,other,3,1400.0,2.0,55.0
8881,other,3,1000.0,2.0,110.0
8882,other,2,1000.0,2.0,53.0
8883,other,2,950.0,2.0,45.0
8884,other,2,1022.0,2.0,52.0
8885,other,4,2000.0,3.0,25.0
8886,other,2,990.0,2.0,44.55
8887,other,3,2400.0,3.0,260.0
8888,other,3,1533.0,3.0,85.0
8889,other,3,1475.0,3.0,70.0
8890,other,2,1135.0,2.0,55.0
8891,other,2,1452.55,2.0,110.0
8892,other,2,1170.0,2.0,105.0
8893,other,3,1411.0,3.0,91.72
8894,other,2,1200.0,3.0,44.0
8895,other,3,3095.0,3.0,375.0
8896,other,2,1350.0,2.0,67.5
8897,other,3,1100.0,3.0,78.0
8898,other,2,1240.0,2.0,43.79
8899,other,4,3600.0,4.0,365.0
8900,other,2,1175.0,2.0,48.27
8901,other,3,1465.0,2.0,74.72
8902,other,3,1650.0,3.0,165.0
8903,other,3,1360.0,2.0,59.27
8904,other,3,1150.0,2.0,75.0
8905,other,3,1200.0,3.0,74.0
8906,other,3,1229.0,3.0,86.03
8907,other,2,1030.0,2.0,61.0
8908,other,1,600.0,1.0,32.0
8909,other,2,1107.0,2.0,33.0
8910,other,3,1520.0,3.0,80.0
8911,other,4,3000.0,4.0,240.0
8912,other,2,1050.0,2.0,38.0
8913,other,2,1315.0,2.0,90.0
8914,other,2,1210.0,2.0,72.0
8915,other,3,1215.0,3.0,42.2
8916,other,2,1600.0,2.0,110.0
8917,other,2,955.0,1.0,34.01
8918,other,3,1370.0,2.0,75.0
8919,other,2,1187.0,2.0,45.0
8920,other,2,1100.0,2.0,38.45
8921,other,3,1700.0,3.0,97.0
8922,other,3,1900.0,3.0,160.0
8923,other,3,1360.0,3.0,55.0
8924,other,2,1100.0,2.0,75.0
8925,other,4,3161.0,4.0,214.0
8926,other,2,1020.0,2.0,40.0
8927,other,3,3515.0,3.0,420.0
8928,other,2,1051.0,2.0,33.0
8929,other,2,1100.0,2.0,70.0
8930,other,3,1455.0,2.0,56.0
8931,other,4,4200.0,4.0,255.0
8932,other,2,1200.0,2.0,55.0
8933,other,1,700.0,1.0,41.0
8934,other,2,1200.0,2.0,53.0
8935,other,2,1100.0,2.0,61.0
8936,other,1,1260.0,1.0,41.0
8937,other,1,1500.0,1.0,37.5
8938,other,3,1360.0,2.0,65.0
8939,other,2,1165.0,2.0,75.0
8940,other,3,1272.0,4.0,75.0
8941,other,2,965.0,2.0,45.0
8942,other,5,1600.0,5.0,140.0
8943,other,2,780.0,2.0,25.0
8944,other,2,1121.0,2.0,43.72
8945,other,3,1306.0,2.0,58.0
8946,other,3,1875.0,2.0,235.0
8947,other,2,1225.0,2.0,47.0
8948,other,1,890.0,1.0,75.0
8949,other,2,1110.0,2.0,51.0
8950,other,2,1300.0,2.0,54.0
8951,other,2,960.0,2.0,32.0
8952,other,2,799.0,2.0,38.0
8953,other,3,1355.0,3.0,61.0
8954,other,2,1350.0,2.0,90.0
8955,other,1,800.0,1.0,52.0
8956,other,4,4000.0,5.0,280.0
8957,other,2,1100.0,2.0,53.0
8958,other,2,792.0,2.0,70.0
8959,other,5,2000.0,4.0,103.0
8960,other,5,2400.0,5.0,235.0
8961,other,3,2100.0,3.0,75.0
8962,other,3,1215.0,2.0,46.5
8963,other,1,461.82,1.0,31.7
8964,other,3,1500.0,2.0,85.0
8965,other,2,1065.0,2.0,50.0
8966,other,2,1205.0,2.0,42.18
8967,other,2,1260.0,2.0,75.0
8968,other,2,1199.0,2.0,50.0
8969,other,10,12000.0,12.0,525.0
8970,other,2,1070.0,2.0,33.0
8971,other,3,2820.0,3.0,285.0
8972,other,2,1326.0,2.0,62.17
8973,other,4,4051.0,4.0,345.0
8974,other,3,1991.0,3.0,160.0
8975,other,3,1200.0,3.0,66.0
8976,other,3,2220.0,4.0,65.0
8977,other,4,3000.0,4.0,342.0
8978,other,6,2400.0,6.0,245.0
8979,other,2,1069.0,2.0,55.0
8980,other,2,1375.0,2.0,105.0
8981,other,2,1160.0,2.0,41.75
8982,other,2,900.0,2.0,45.0
8983,other,2,1175.0,2.0,48.0
8984,other,2,1200.0,2.0,50.0
8985,other,2,600.0,2.0,23.0
8986,other,2,1364.0,2.0,70.0
8987,other,3,1150.0,2.0,77.5
8988,other,2,1146.0,2.0,39.5
8989,other,2,1110.0,2.0,41.0
8990,other,2,1156.0,2.0,49.5
8991,other,2,1058.0,2.0,60.0
8992,other,1,900.0,1.0,30.0
8993,other,3,1672.0,3.0,150.0
8994,other,3,1500.0,2.0,65.0
8995,other,2,1400.0,2.0,65.0
8996,other,3,1250.0,3.0,139.0
8997,other,2,1166.0,2.0,53.0
8998,other,2,900.0,2.0,46.0
8999,other,3,1190.0,3.0,55.0
9000,other,3,1480.0,2.0,145.0
9001,other,3,1500.0,3.0,65.0
9002,other,2,820.0,2.0,24.0
9003,other,3,2280.0,3.0,285.0
9004,other,3,1080.0,2.0,75.0
9005,other,3,2400.0,2.0,150.0
9006,other,2,1070.0,2.0,35.0
9007,other,2,1125.0,2.0,75.0
9008,other,3,1596.0,3.0,95.0
9009,other,3,1639.0,3.0,123.0
9010,other,2,920.0,2.0,37.0
9011,other,3,1372.0,2.0,90.0
9012,other,2,885.0,2.0,40.0
9013,other,5,6200.0,5.0,720.0
9014,other,3,1490.0,2.0,59.6
9015,other,4,1650.0,4.0,99.0
9016,other,4,1200.0,3.0,95.0
9017,other,2,1200.0,2.0,79.0
9018,other,3,2500.0,3.0,270.0
9019,other,4,1584.0,3.0,145.0
9020,other,3,1570.0,3.0,115.0
9021,other,6,2400.0,6.0,130.0
9022,other,2,1464.0,2.0,56.0
9023,other,3,1750.0,3.0,180.0
9024,other,6,2100.0,6.0,275.0
9025,other,2,1200.0,2.0,50.0
9026,other,1,705.0,1.0,36.5
9027,other,3,1340.0,3.0,77.0
9028,other,2,1230.0,2.0,57.0
9029,other,1,1260.0,1.0,41.0
9030,other,2,1200.0,2.0,125.0
9031,other,3,1200.0,3.0,130.0
9032,other,4,3595.0,6.0,360.0
9033,other,2,1100.0,2.0,39.5
9034,other,4,1200.0,4.0,150.0
9035,other,3,3259.0,3.0,270.0
9036,other,2,970.0,2.0,40.0
9037,other,1,596.0,1.0,42.0
9038,other,4,1200.0,4.0,110.0
9039,other,3,1800.0,3.0,65.0
9040,other,3,1750.0,3.0,149.0
9041,other,3,1360.0,2.0,65.0
9042,other,2,985.0,2.0,63.0
9043,other,2,1300.0,2.0,129.0
9044,other,3,1490.0,2.0,88.0
9045,other,2,620.0,1.0,25.0
9046,other,4,4428.0,4.0,255.0
9047,other,1,650.0,1.0,30.0
9048,other,3,1500.0,2.0,89.99
9049,other,1,910.0,1.0,42.0
9050,other,3,1250.0,3.0,39.0
9051,other,3,2000.0,3.0,85.0
9052,other,1,532.0,1.0,22.49
9053,other,3,1060.0,3.0,62.0
9054,other,2,902.0,2.0,42.0
9055,other,2,1550.0,2.0,160.0
9056,other,3,1374.0,2.0,70.0
9057,other,4,2145.0,4.0,125.0
9058,other,2,1080.0,2.0,55.0
9059,other,2,1000.0,2.0,80.0
9060,other,2,1240.0,2.0,52.6
9061,other,3,1500.0,2.0,97.0
9062,other,3,1865.0,4.0,140.0
9063,other,4,3500.0,4.0,245.0
9064,other,2,1203.0,2.0,59.86
9065,other,3,1600.0,3.0,76.0
9066,other,2,1134.0,2.0,40.0
9067,other,6,2150.0,6.0,205.0
9068,other,2,1100.0,2.0,56.1
9069,other,5,2400.0,5.0,120.0
9070,other,2,675.0,3.0,52.0
9071,other,2,2400.0,2.0,160.0
9072,other,3,1250.0,3.0,40.0
9073,other,2,1150.0,2.0,75.0
9074,other,3,1400.0,2.0,62.0
9075,other,3,1488.0,2.0,60.0
9076,other,9,4500.0,9.0,166.0
9077,other,2,861.0,2.0,35.0
9078,other,2,1256.0,2.0,62.8
9079,other,3,1390.0,2.0,80.0
9080,other,3,1550.0,2.0,90.0
9081,other,3,1310.0,2.0,37.83
9082,other,4,1500.0,4.0,110.0
9083,other,3,1839.0,3.0,165.0
9084,other,2,1200.0,2.0,55.0
9085,other,4,1200.0,6.0,70.0
9086,other,3,1500.0,3.0,149.0
9087,other,2,1100.0,2.0,38.0
9088,other,1,750.0,2.0,50.0
9089,other,2,600.0,3.0,75.0
9090,other,3,1605.0,2.0,85.0
9091,other,2,1200.0,3.0,46.14
9092,other,1,1500.0,1.0,19.5
9093,other,2,1125.0,2.0,44.0
9094,other,2,1200.0,2.0,70.0
9095,other,2,1200.0,2.0,160.0
9096,other,3,1904.0,3.0,155.0
9097,other,3,2770.0,4.0,315.0
9098,other,4,3884.0,4.0,240.0
9099,other,4,4750.0,2.0,120.0
9100,other,3,1630.0,2.0,97.78
9101,other,2,1150.0,2.0,56.0
9102,other,2,1141.0,2.0,49.0
9103,other,2,936.0,2.0,43.0
9104,other,2,1280.0,2.0,75.0
9105,other,1,735.0,1.0,75.0
9106,other,1,500.0,1.0,24.0
9107,other,2,1100.0,2.0,50.0
9108,other,3,1200.0,4.0,145.0
9109,other,2,1200.0,2.0,100.0
9110,other,3,1200.0,3.0,160.0
9111,other,4,3200.0,5.0,150.0
9112,other,2,1196.0,2.0,56.81
9113,other,3,1850.0,3.0,98.0
9114,other,4,2360.0,4.0,150.0
9115,other,2,1512.0,1.0,65.01
9116,other,3,2000.0,3.0,160.0
9117,other,3,1575.0,3.0,93.0
9118,other,3,1300.0,2.0,70.0
9119,other,2,975.0,2.0,50.0
9120,other,2,1380.0,2.0,75.0
9121,other,5,5800.0,5.0,80.0
9122,other,4,3000.0,5.0,100.0
9123,other,3,3100.0,3.0,250.0
9124,other,2,1190.0,2.0,100.0
9125,other,3,1827.0,3.0,100.0
9126,other,2,1180.0,2.0,63.0
9127,other,3,1300.0,3.0,47.0
9128,other,3,1155.0,2.0,60.0
9129,other,3,1540.0,3.0,68.0
9130,other,2,1206.0,2.0,38.5
9131,other,3,1645.0,3.0,95.0
9132,other,4,1200.0,4.0,140.0
9133,other,3,1200.0,2.0,55.0
9134,other,2,1161.0,2.0,36.69
9135,other,4,1600.0,3.0,165.0
9136,other,2,620.0,2.0,22.0
9137,other,2,900.0,2.0,110.0
9138,other,2,1200.0,2.0,125.0
9139,other,4,7500.0,4.0,900.0
9140,other,2,1280.0,2.0,49.75
9141,other,2,4200.0,1.0,160.0
9142,other,2,1215.0,2.0,49.85
9143,other,2,1076.0,2.0,52.0
9144,other,2,2080.0,2.0,150.0
9145,other,3,1200.0,3.0,95.75
9146,other,3,1810.0,4.0,148.0
9147,other,2,1250.0,2.0,39.0
9148,other,3,1530.0,2.0,97.0
9149,other,3,1500.0,3.0,70.0
9150,other,4,2000.0,5.0,80.0
9151,other,3,1410.0,2.0,45.12
9152,other,3,2000.0,3.0,85.0
9153,other,3,1500.0,2.0,130.0
9154,other,3,1600.0,3.0,72.0
9155,other,3,2500.0,3.0,75.0
9156,other,2,1100.0,2.0,38.0
9157,other,3,1460.0,3.0,70.0
9158,other,2,1355.0,2.0,95.0
9159,other,1,833.0,1.0,49.0
9160,other,2,1037.0,2.0,36.28
9161,other,2,1220.0,2.0,68.0
9162,other,4,3811.0,3.0,475.0
9163,other,3,1545.0,3.0,85.0
9164,other,2,780.0,2.0,35.0
9165,other,2,1350.0,2.0,110.0
9166,other,2,1350.0,2.0,41.0
9167,other,3,1200.0,2.0,68.0
9168,other,2,1150.0,2.0,49.0
9169,other,2,1096.0,2.0,48.0
9170,other,2,1094.0,2.0,44.0
9171,other,2,1100.0,2.0,49.0
9172,other,3,1200.0,3.0,85.0
9173,other,2,1086.0,2.0,47.5
9174,other,3,1655.0,3.0,155.0
9175,other,3,1440.0,3.0,65.8
9176,other,3,1200.0,2.0,108.0
9177,other,2,1200.0,2.0,75.0
9178,other,3,1225.0,3.0,60.0
9179,other,3,1550.0,2.0,60.0
9180,other,3,1650.0,3.0,75.0
9181,other,2,1113.0,2.0,46.0
9182,other,3,1800.0,2.0,72.0
9183,other,4,1350.0,4.0,85.0
9184,other,2,935.0,2.0,32.73
9185,other,5,2500.0,5.0,120.0
9186,other,3,1550.0,3.0,160.0
9187,other,2,1140.0,2.0,52.0
9188,other,2,1050.0,2.0,40.0
9189,other,3,1758.0,3.0,95.0
9190,other,4,3179.0,5.0,351.0
9191,other,3,909.0,2.0,40.0
9192,other,2,1200.0,3.0,85.0
9193,other,2,1200.0,2.0,34.0
9194,other,2,1000.0,2.0,48.0
9195,other,2,1095.0,2.0,38.52
9196,other,3,2400.0,4.0,200.0
9197,other,3,1645.0,3.0,87.5
9198,other,2,1252.0,2.0,55.0
9199,other,2,950.0,2.0,60.0
9200,other,3,1450.0,3.0,68.0
9201,other,3,2431.0,3.0,100.0
9202,other,2,1155.0,2.0,56.0
9203,other,2,1450.0,2.0,62.63
9204,other,3,1900.0,3.0,205.0
9205,other,2,1365.0,3.0,60.0
9206,other,3,1402.0,2.0,85.0
9207,other,3,1550.0,3.0,75.0
9208,other,4,5000.0,4.0,290.0
9209,other,3,2000.0,3.0,85.0
9210,other,2,1100.0,2.0,45.0
9211,other,3,1200.0,3.0,140.0
9212,other,2,814.0,2.0,55.0
9213,other,2,1100.0,2.0,44.0
9214,other,2,830.0,2.0,37.0
9215,other,2,1100.0,2.0,48.0
9216,other,3,1230.0,2.0,53.51
9217,other,2,1367.0,2.0,62.0
9218,other,2,1340.0,2.0,77.0
9219,other,2,1135.0,2.0,32.91
9220,other,3,1745.0,3.0,77.0
9221,other,3,1665.0,3.0,105.0
9222,other,2,1220.0,2.0,48.79
9223,other,4,2300.0,4.0,200.0
9224,other,2,1100.0,2.0,46.0
9225,other,3,1286.0,3.0,67.0
9226,other,2,1141.0,2.0,40.0
9227,other,2,1140.0,2.0,45.0
9228,other,2,1065.0,2.0,58.0
9229,other,2,1290.0,2.0,40.63
9230,other,4,3600.0,4.0,450.0
9231,other,3,1450.0,3.0,42.0
9232,other,2,1120.0,2.0,40.0
9233,other,3,1200.0,3.0,72.0
9234,other,3,1500.0,2.0,65.0
9235,other,6,3000.0,8.0,90.0
9236,other,2,1100.0,2.0,47.0
9237,other,2,1000.0,1.0,75.0
9238,other,3,1388.0,3.0,69.99
9239,other,2,1176.0,2.0,44.0
9240,other,2,1170.0,2.0,86.0
9241,other,4,4830.0,5.0,390.0
9242,other,2,850.0,2.0,75.0
9243,other,3,1600.0,3.0,64.0
9244,other,2,1100.0,2.0,55.0
9245,other,2,1150.0,2.0,125.0
9246,other,2,1250.0,2.0,59.0
9247,other,2,1115.0,2.0,46.0
9248,other,4,3080.0,2.0,285.0
9249,other,2,1130.0,2.0,52.0
9250,other,1,450.0,1.0,25.0
9251,other,2,1100.0,2.0,85.0
9252,other,2,966.0,2.0,49.0
9253,other,5,4400.0,4.0,350.0
9254,other,2,1036.0,2.0,110.0
9255,other,2,1041.0,2.0,36.44
9256,other,4,1376.0,4.0,156.0
9257,other,3,1508.0,3.0,75.0
9258,other,2,1110.0,2.0,58.0
9259,other,3,1950.0,3.0,90.0
9260,other,2,999.0,2.0,43.66
9261,other,2,1180.0,2.0,40.0
9262,other,2,1127.0,2.0,55.0
9263,other,3,1200.0,3.0,96.25
9264,other,4,2631.0,3.0,200.0
9265,other,2,1500.0,2.0,88.0
9266,other,3,1518.0,3.0,76.0
9267,other,2,856.0,2.0,48.0
9268,other,2,1070.0,2.0,33.15
9269,other,1,600.0,1.0,43.0
9270,other,4,7500.0,4.0,425.0
9271,other,2,925.0,2.0,48.0
9272,other,2,1100.0,2.0,52.0
9273,other,3,1200.0,3.0,70.0
9274,other,4,2675.0,4.0,290.0
9275,other,2,1016.0,2.0,45.9
9276,other,3,1800.0,3.0,88.0
9277,other,2,1062.0,2.0,47.0
9278,other,3,1477.0,2.0,80.0
9279,other,4,3500.0,5.0,450.0
9280,other,3,1793.0,3.0,98.0
9281,other,2,960.0,2.0,33.0
9282,other,2,620.0,2.0,23.0
9283,other,3,1400.0,3.0,35.0
9284,other,2,1020.0,2.0,62.0
9285,other,4,3563.0,6.0,310.0
9286,other,4,3300.0,5.0,318.0
9287,other,4,1440.0,4.0,88.0
9288,other,3,2250.0,3.0,113.0
9289,other,3,1250.0,3.0,43.0
9290,other,3,1200.0,2.0,75.0
9291,other,2,985.0,2.0,55.0
9292,other,3,1700.0,2.0,68.5
9293,other,5,2000.0,4.0,99.0
9294,other,3,1643.0,3.0,75.0
9295,other,3,1740.0,3.0,55.0
9296,other,2,1030.0,2.0,80.0
9297,other,2,1150.0,2.0,69.0
9298,other,4,2600.0,3.0,95.0
9299,other,3,1350.0,2.0,68.0
9300,other,3,1500.0,2.0,90.0
9301,other,2,900.0,2.0,55.0
9302,other,2,850.0,2.0,35.0
9303,other,2,1250.0,2.0,60.0
9304,other,2,970.0,2.0,35.0
9305,other,2,1148.0,2.0,59.0
9306,other,4,1750.0,2.0,225.0
9307,other,3,1350.0,3.0,60.0
9308,other,2,1180.0,2.0,74.0
9309,other,3,4510.0,4.0,200.0
9310,other,3,1033.0,2.0,31.5
9311,other,3,1800.0,3.0,230.0
9312,other,2,1200.0,2.0,37.0
9313,other,3,2000.0,3.0,120.0
9314,other,3,2000.0,3.0,145.0
9315,other,1,500.0,1.0,15.0
9316,other,2,850.0,2.0,42.0
9317,other,2,1165.0,2.0,33.64
9318,other,4,2230.0,4.0,130.0
9319,other,4,2200.0,5.0,100.0
9320,other,4,3160.0,4.0,206.0
9321,other,2,922.0,2.0,70.0
9322,other,2,850.0,2.0,72.0
9323,other,2,1200.0,1.0,65.0
9324,other,3,1442.0,3.0,56.24
9325,other,3,1840.0,3.0,85.0
9326,other,2,1100.0,2.0,57.0
9327,other,2,1040.0,2.0,46.79
9328,other,4,2050.0,3.0,100.0
9329,other,2,800.0,2.0,30.0
9330,other,2,1125.0,2.0,36.0
9331,other,3,1936.0,3.0,110.0
9332,other,3,1652.5,3.0,90.0
9333,other,3,2159.0,3.0,110.0
9334,other,3,1500.0,3.0,138.0
9335,other,2,700.0,2.0,43.0
9336,other,3,1365.0,3.0,99.0
9337,other,2,850.0,2.0,35.0
9338,other,2,708.0,1.0,55.0
9339,other,3,1680.0,3.0,135.0
9340,other,2,990.0,2.0,58.0
9341,other,2,1240.0,2.0,100.0
